domain,severity,issue_type,fund_id,field,source_column,db_column,source_value,db_value,difference,recommendation
fund_aum,review,field_change_candidate,112587,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112587,equity_won,Equity 총액(원),equity_won,232263947114,218126975278,14136971836,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112587,benchmark_aum,AUM(원),benchmark_aum,232263947114,218126975278,14136971836,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112587,invested_equity_won,Equity 총액(원).1,invested_equity_won,232263947114,218126975278,14136971836,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112587,invested_aum,AUM(원).1,invested_aum,232263947114,218126975278,14136971836,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112588,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112588,equity_won,Equity 총액(원),equity_won,355264000000,352378000000,2886000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112588,benchmark_aum,AUM(원),benchmark_aum,355264000000,352378000000,2886000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112589,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112589,deposit_won,기준일자 임대보증금(원),deposit_won,45014569360,44901316240,113253120,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112589,benchmark_aum,AUM(원),benchmark_aum,2765014569360,2764901316240,113253120,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112589,invested_loan_won,Loan 총액(원).1,invested_loan_won,1850000000000,1830000000000,20000000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112589,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,45014569360,44901316240,113253120,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112589,invested_aum,AUM(원).1,invested_aum,2839742519501,2819629266381,20113253120,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112596,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112597,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112597,deposit_won,기준일자 임대보증금(원),deposit_won,1769222062,1824877062,-55655000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112597,benchmark_aum,AUM(원),benchmark_aum,63469222062,63524877062,-55655000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112597,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,1769222062,1824877062,-55655000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112597,invested_aum,AUM(원).1,invested_aum,63469222062,63524877062,-55655000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112598,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112598,loan_won,Loan 총액(원),loan_won,127113708150,125039965050,2073743100,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112598,benchmark_aum,AUM(원),benchmark_aum,203053385581,200979642481,2073743100,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112598,invested_loan_won,Loan 총액(원).1,invested_loan_won,127113708150,125039965050,2073743100,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112598,invested_aum,AUM(원).1,invested_aum,203053385581,200979642481,2073743100,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112599,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112599,loan_won,Loan 총액(원),loan_won,127113708150,125039965050,2073743100,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112599,benchmark_aum,AUM(원),benchmark_aum,203053385582,200979642482,2073743100,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112599,invested_loan_won,Loan 총액(원).1,invested_loan_won,127113708150,125039965050,2073743100,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112599,invested_aum,AUM(원).1,invested_aum,203053385582,200979642482,2073743100,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112600,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112600,loan_won,Loan 총액(원),loan_won,98993635000,97378645000,1614990000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112600,benchmark_aum,AUM(원),benchmark_aum,157615499612,156000509612,1614990000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112600,invested_loan_won,Loan 총액(원).1,invested_loan_won,98993635000,97378645000,1614990000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112600,invested_aum,AUM(원).1,invested_aum,157615499612,156000509612,1614990000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112601,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112601,equity_won,Equity 총액(원),equity_won,60692975000,59702825000,990150000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112601,benchmark_aum,AUM(원),benchmark_aum,60692975000,59702825000,990150000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112602,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112602,invested_equity_won,Equity 총액(원).1,invested_equity_won,59166310912,59447401920,-281091008,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112602,invested_aum,AUM(원).1,invested_aum,59166310912,59447401920,-281091008,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112604,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112606,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112607,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112607,equity_won,Equity 총액(원),equity_won,105553000000,103831000000,1722000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112607,benchmark_aum,AUM(원),benchmark_aum,105553000000,103831000000,1722000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112608,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112611,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112614,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112617,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112617,equity_won,Equity 총액(원),equity_won,75395000000,74165000000,1230000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112617,benchmark_aum,AUM(원),benchmark_aum,75395000000,74165000000,1230000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112619,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112619,equity_won,Equity 총액(원),equity_won,98013500000,96414500000,1599000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112619,benchmark_aum,AUM(원),benchmark_aum,98013500000,96414500000,1599000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112621,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112621,equity_won,Equity 총액(원),equity_won,116002747000,114110269000,1892478000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112621,benchmark_aum,AUM(원),benchmark_aum,116002747000,114110269000,1892478000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112621,invested_equity_won,Equity 총액(원).1,invested_equity_won,87541989682,88075982169,-533992487,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112621,invested_aum,AUM(원).1,invested_aum,87541989682,88075982169,-533992487,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112622,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112622,equity_won,Equity 총액(원),equity_won,49715463000,48904401000,811062000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112622,benchmark_aum,AUM(원),benchmark_aum,49715463000,48904401000,811062000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112623,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112624,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112625,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112625,equity_won,Equity 총액(원),equity_won,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112625,benchmark_aum,AUM(원),benchmark_aum,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112626,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112629,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112641,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112642,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112645,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112645,equity_won,Equity 총액(원),equity_won,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112645,benchmark_aum,AUM(원),benchmark_aum,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112646,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112648,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112648,equity_won,Equity 총액(원),equity_won,131730300000,129913550000,1816750000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112648,benchmark_aum,AUM(원),benchmark_aum,131730300000,129913550000,1816750000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112649,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112653,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112656,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112657,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112657,equity_won,Equity 총액(원),equity_won,71825726813,70653956218,1171770595,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112657,loan_won,Loan 총액(원),loan_won,107658405375,105902057625,1756347750,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112657,benchmark_aum,AUM(원),benchmark_aum,179484132188,176556013843,2928118345,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112657,invested_loan_won,Loan 총액(원).1,invested_loan_won,107658405375,105902057625,1756347750,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112657,invested_aum,AUM(원).1,invested_aum,177367718964,175611371214,1756347750,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112658,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112658,equity_won,Equity 총액(원),equity_won,74641050000,73423350000,1217700000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112658,benchmark_aum,AUM(원),benchmark_aum,74641050000,73423350000,1217700000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112659,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112659,equity_won,Equity 총액(원),equity_won,16888480000,16612960000,275520000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112659,benchmark_aum,AUM(원),benchmark_aum,16888480000,16612960000,275520000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112659,invested_equity_won,Equity 총액(원).1,invested_equity_won,15018380898,15110044656,-91663758,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112659,invested_aum,AUM(원).1,invested_aum,15018380898,15110044656,-91663758,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112660,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112660,equity_won,Equity 총액(원),equity_won,7237920000,7119840000,118080000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112660,benchmark_aum,AUM(원),benchmark_aum,7237920000,7119840000,118080000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112661,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112662,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112662,equity_won,Equity 총액(원),equity_won,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112662,benchmark_aum,AUM(원),benchmark_aum,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112663,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112663,equity_won,Equity 총액(원),equity_won,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112663,benchmark_aum,AUM(원),benchmark_aum,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112664,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112664,equity_won,Equity 총액(원),equity_won,42053012653,41218204491,834808162,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112664,benchmark_aum,AUM(원),benchmark_aum,42053012653,41218204491,834808162,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112664,invested_equity_won,Equity 총액(원).1,invested_equity_won,42053012653,41218204491,834808162,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112664,invested_aum,AUM(원).1,invested_aum,42053012653,41218204491,834808162,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112665,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112665,equity_won,Equity 총액(원),equity_won,582736338,74274518578,-73691782240,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112665,benchmark_aum,AUM(원),benchmark_aum,582736338,74274518578,-73691782240,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112665,invested_equity_won,Equity 총액(원).1,invested_equity_won,582736338,74274518578,-73691782240,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112665,invested_aum,AUM(원).1,invested_aum,582736338,74274518578,-73691782240,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112666,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112667,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112667,equity_won,Equity 총액(원),equity_won,70931700000,69953450000,978250000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112667,benchmark_aum,AUM(원),benchmark_aum,70931700000,69953450000,978250000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112668,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112668,equity_won,Equity 총액(원),equity_won,40937724000,40373134000,564590000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112668,benchmark_aum,AUM(원),benchmark_aum,40937724000,40373134000,564590000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112669,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112683,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112684,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112684,equity_won,Equity 총액(원),equity_won,75470395000,74239165000,1231230000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112684,benchmark_aum,AUM(원),benchmark_aum,75470395000,74239165000,1231230000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112685,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112685,equity_won,Equity 총액(원),equity_won,21189764750,20844073250,345691500,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112685,benchmark_aum,AUM(원),benchmark_aum,21189764750,20844073250,345691500,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112685,invested_equity_won,Equity 총액(원).1,invested_equity_won,19543454857,19675827924,-132373067,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112685,invested_aum,AUM(원).1,invested_aum,19543454857,19675827924,-132373067,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112686,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112686,equity_won,Equity 총액(원),equity_won,9081327750,8933174250,148153500,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112686,benchmark_aum,AUM(원),benchmark_aum,9081327750,8933174250,148153500,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112687,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112690,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112700,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112700,invested_loan_won,Loan 총액(원).1,invested_loan_won,441000000000,453200000000,-12200000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112700,invested_aum,AUM(원).1,invested_aum,766904224941,779104224941,-12200000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112703,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112704,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112715,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112719,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112721,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112739,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112739,equity_won,Equity 총액(원),equity_won,53050226000,52267442000,782784000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112739,benchmark_aum,AUM(원),benchmark_aum,53050226000,52267442000,782784000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112744,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112744,equity_won,Equity 총액(원),equity_won,9145675683,8957557243,188118440,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112744,benchmark_aum,AUM(원),benchmark_aum,9145675683,8957557243,188118440,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112744,invested_equity_won,Equity 총액(원).1,invested_equity_won,9145675683,8957557243,188118440,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112744,invested_aum,AUM(원).1,invested_aum,9145675683,8957557243,188118440,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112745,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112748,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112751,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112755,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112756,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112778,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112778,deposit_won,기준일자 임대보증금(원),deposit_won,1388309000,1438309000,-50000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112778,benchmark_aum,AUM(원),benchmark_aum,38588309000,38638309000,-50000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112778,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,1388309000,1438309000,-50000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112778,invested_aum,AUM(원).1,invested_aum,38588309000,38638309000,-50000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112785,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112789,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112789,deposit_won,기준일자 임대보증금(원),deposit_won,15230000000,11230000000,4000000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112789,benchmark_aum,AUM(원),benchmark_aum,70128483000,66128483000,4000000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112789,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,15230000000,11230000000,4000000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112789,invested_aum,AUM(원).1,invested_aum,70128483000,66128483000,4000000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112790,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112790,equity_won,Equity 총액(원),equity_won,165869000000,163163000000,2706000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112790,benchmark_aum,AUM(원),benchmark_aum,165869000000,163163000000,2706000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112795,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112795,equity_won,Equity 총액(원),equity_won,82934500000,81581500000,1353000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112795,benchmark_aum,AUM(원),benchmark_aum,82934500000,81581500000,1353000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112803,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112803,equity_won,Equity 총액(원),equity_won,87831500000,86535500000,1296000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112803,benchmark_aum,AUM(원),benchmark_aum,87831500000,86535500000,1296000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,120001,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120008,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,120008,invested_loan_won,Loan 총액(원).1,invested_loan_won,204000000000,202700000000,1300000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,120008,invested_aum,AUM(원).1,invested_aum,285452510010,284152510010,1300000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,120015,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120017,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,120023,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
