domain,severity,issue_type,asset_id,asset_code,field,source_column,db_column,source_value,db_value,difference,db_api_enrichment_status,db_building_ledger_source,recommendation
asset_master,review,asset_field_change_candidate,ast_67c6580ada7b,A112466028,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_67c6580ada7b,A112466028,country_code,국내/해외,country_code,KR,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3c2f16286fc7,A112466029,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3c2f16286fc7,A112466029,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_b0af734b18b2,A112466030,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_b0af734b18b2,A112466030,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_879736673d32,A112466031,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_879736673d32,A112466031,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_f111ae69e480,A112466032,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_f111ae69e480,A112466032,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_df3703ad7418,A112466033,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_df3703ad7418,A112466033,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_86f45a70b070,A112470001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_86f45a70b070,A112470001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_86f45a70b070,A112470001,country_code,국내/해외,country_code,KR,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a74111b9d3ac,A112471001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a74111b9d3ac,A112471001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a74111b9d3ac,A112471001,country_code,국내/해외,country_code,KR,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_eb5a157872a8,A112474001,business_stage,사업단계,business_stage,운영/실물,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_eb5a157872a8,A112474001,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a8f90f516d21,A112475001,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a8f90f516d21,A112475001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a8f90f516d21,A112475001,country_code,국내/해외,country_code,KR,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a8f90f516d21,A112475001,site_area,토지면적(㎡),site_area,,6480,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_a8f90f516d21,A112475001,parking,주차대수,parking,,옥내 373 / 옥외 4,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_86bf4722d494,A112478001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_86bf4722d494,A112478001,portfolio_region,투자지역,portfolio_region,북미,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_86bf4722d494,A112478001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d7155e535335,A112482001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d7155e535335,A112482001,portfolio_region,투자지역,portfolio_region,유럽,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d7155e535335,A112482001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_5c591e0531aa,A112483001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_5c591e0531aa,A112483001,portfolio_region,투자지역,portfolio_region,북미,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_5c591e0531aa,A112483001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_f4fc6d89a82b,A112486001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_f4fc6d89a82b,A112486001,portfolio_region,투자지역,portfolio_region,북미,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_f4fc6d89a82b,A112486001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_32afdcee5368,A112487001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_32afdcee5368,A112487001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_32afdcee5368,A112487001,country_code,국내/해외,country_code,KR,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_af02aac59036,A112490001,business_stage,사업단계,business_stage,밸류애드,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_af02aac59036,A112490001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_af02aac59036,A112490001,site_area,토지면적(㎡),site_area,,10623,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_af02aac59036,A112490001,parking,주차대수,parking,,옥내 764 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3d2e2d559411,A112493001,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3d2e2d559411,A112493001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3d2e2d559411,A112493001,country_code,국내/해외,country_code,KR,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3d2e2d559411,A112493001,site_area,토지면적(㎡),site_area,,4006,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_3d2e2d559411,A112493001,completion_date,준공(예정)일,completion_date,,1986-10-15,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3d2e2d559411,A112493001,parking,주차대수,parking,,옥내 131 / 옥외 10,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_fb434217c86c,A112495001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3c45f673637a,A112495002,portfolio_region,투자지역,portfolio_region,글로벌,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3c45f673637a,A112495002,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_373f87c6b8d9,A112496001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_373f87c6b8d9,A112496001,portfolio_region,투자지역,portfolio_region,북미,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_373f87c6b8d9,A112496001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_c4b09711952f,A112496004,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_c4b09711952f,A112496004,portfolio_region,투자지역,portfolio_region,북미,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_c4b09711952f,A112496004,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_b7500e646006,A112496005,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_b7500e646006,A112496005,portfolio_region,투자지역,portfolio_region,북미,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_b7500e646006,A112496005,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_5827261360b4,A112499001,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_5827261360b4,A112499001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_5827261360b4,A112499001,country_code,국내/해외,country_code,KR,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_5827261360b4,A112499001,site_area,토지면적(㎡),site_area,,1587,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_5827261360b4,A112499001,parking,주차대수,parking,,옥내 81 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_2652e06dfeaa,A112500002,address_text,"전체주소(시/도, 구/군 포함)",address_text,경기도 평택시 도일유통길 64(도일동 1175-3),도일동 1175-3,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_2652e06dfeaa,A112500002,business_stage,사업단계,business_stage,특수상황,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_2652e06dfeaa,A112500002,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_2652e06dfeaa,A112500002,site_area,토지면적(㎡),site_area,,63517,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_2652e06dfeaa,A112500002,parking,주차대수,parking,,옥내 0 / 옥외 143,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d5a492f670ed,A112500003,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d5a492f670ed,A112500003,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d5a492f670ed,A112500003,site_area,토지면적(㎡),site_area,,0,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_d5a492f670ed,A112500003,completion_date,준공(예정)일,completion_date,,2012-10-05,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d5a492f670ed,A112500003,parking,주차대수,parking,,옥내 0 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_b7f2420d1edb,A112501001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_b7f2420d1edb,A112501001,portfolio_region,투자지역,portfolio_region,북미,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_b7f2420d1edb,A112501001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_54b1a79581f6,A112502001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_54b1a79581f6,A112502001,portfolio_region,투자지역,portfolio_region,북미,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_54b1a79581f6,A112502001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_2973f4cd4890,A112504001,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_2973f4cd4890,A112504001,country_code,국내/해외,country_code,KR,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_85753c049318,A112504002,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_85753c049318,A112504002,country_code,국내/해외,country_code,KR,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_92dea7abe14c,A112504003,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_92dea7abe14c,A112504003,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1aa61ea72a74,A112504004,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1aa61ea72a74,A112504004,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_222407c92192,A112504005,canonical_name,자산(건물)명,canonical_name,새금풍력태양광발전소,이지스일반사모투자신탁392호(태양광),,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_222407c92192,A112504005,address_text,"전체주소(시/도, 구/군 포함)",address_text,"강원도 정선군, 삼척시 남양안길",남양동 330-3,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_222407c92192,A112504005,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_222407c92192,A112504005,gross_floor_area,연면적(m²),gross_floor_area,,135,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_222407c92192,A112504005,site_area,토지면적(㎡),site_area,,0,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_222407c92192,A112504005,completion_date,준공(예정)일,completion_date,,1980-11-19,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_222407c92192,A112504005,parking,주차대수,parking,,옥내 0 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_b934e85074e0,A112504006,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_b934e85074e0,A112504006,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_feb123f425d2,A112504007,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_feb123f425d2,A112504007,country_code,국내/해외,country_code,KR,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_7c345c8c857a,A112504008,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_60152580f0fe,A112504009,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d7d1561008f1,A112504010,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d7d1561008f1,A112504010,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_c2fde5e671a6,A112504011,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_c2fde5e671a6,A112504011,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_f39c0da608b1,A112504012,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_f39c0da608b1,A112504012,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_419a8602469e,A112504013,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_419a8602469e,A112504013,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_eadb0a414753,A112504014,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_eadb0a414753,A112504014,country_code,국내/해외,country_code,KR,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_2382027b08d5,A112504015,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_2382027b08d5,A112504015,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_936d6d5e77d1,A112504016,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_936d6d5e77d1,A112504016,country_code,국내/해외,country_code,KR,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_950c70c5b87f,A112504017,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_7cb9a346dc83,A112504018,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_fc89234fd6df,A112504019,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_40e6cfd14713,A112504020,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a459af6de7b3,A112504021,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3ebb4583bf7d,A112504022,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_211d00ab23dd,A112504023,portfolio_region,투자지역,portfolio_region,대한민국,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_e47259b95cda,A112504024,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_dd6d598a7920,A112504025,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_dd6d598a7920,A112504025,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3165eca06342,A112504026,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_3165eca06342,A112504026,country_code,국내/해외,country_code,KR,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d3958acf9d57,A112505001,address_text,"전체주소(시/도, 구/군 포함)",address_text,안성시 양성면 산정리 산11-4번지 외 17필지,입장면 용정리 116-5,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d3958acf9d57,A112505001,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d3958acf9d57,A112505001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d3958acf9d57,A112505001,site_area,토지면적(㎡),site_area,,312,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_d3958acf9d57,A112505001,completion_date,준공(예정)일,completion_date,,2014-09-17,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_d3958acf9d57,A112505001,parking,주차대수,parking,,옥내 0 / 옥외 1,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_f5dcfbca1b48,A112510001,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_f5dcfbca1b48,A112510001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_f5dcfbca1b48,A112510001,country_code,국내/해외,country_code,KR,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_f5dcfbca1b48,A112510001,site_area,토지면적(㎡),site_area,,651,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
