fund_id,short_name,fund_name,dept_text,dept_token,candidate_org_id,candidate_org_name,candidate_org_type,candidate_org_path,match_score,match_type,current_dept_org_id
112347,260호,이지스글로벌일반사모부동산투자신탁260호(재간접형),글로벌자산관리2파트2,글로벌자산관리2파트2,org_section_03_group_03_part_02_team_01,2파트,team,관리+운영 > 리빙그룹 > 2파트 > 2파트,75,org_name_or_path,
112347,260호,이지스글로벌일반사모부동산투자신탁260호(재간접형),글로벌자산관리2파트2,글로벌자산관리2파트2,org_section_02_group_01_part_02_team_01,2파트,team,사업+개발 > 사업그룹 > 2파트 > 2파트,75,org_name_or_path,
112347,260호,이지스글로벌일반사모부동산투자신탁260호(재간접형),글로벌자산관리2파트2,글로벌자산관리2파트2,org_section_01_group_04_part_02_team_01,2파트,team,투자+펀딩 > 글로벌투자그룹 > 2파트 > 2파트,75,org_name_or_path,
112348,302호(C-P),이지스코어리테일부동산투자신탁302호(Class C-P),,,,,,,0,unmatched,
112350,스트래티직1-2호,이지스스트래티직일반사모부동산모투자신탁제1-2호,자산관리3파트2,자산관리3파트2,org_section_03_group_01_part_03_team_02,3파트2,team,관리+운영 > 국내자산관리그룹 > 3파트 > 3파트2,75,org_name_or_path,
112350,스트래티직1-2호,이지스스트래티직일반사모부동산모투자신탁제1-2호,자산관리3파트2,자산관리3파트2,org_section_02_group_01_part_03_team_01,3파트,team,사업+개발 > 사업그룹 > 3파트 > 3파트,75,org_name_or_path,
112350,스트래티직1-2호,이지스스트래티직일반사모부동산모투자신탁제1-2호,자산관리3파트2,자산관리3파트2,org_section_01_group_05_part_03_team_01,자산관리,team,투자+펀딩 > 스페셜시츄에이션그룹 > 자산관리 > 자산관리,75,org_name_or_path,
112350,스트래티직1-2호,이지스스트래티직일반사모부동산모투자신탁제1-2호,자산관리3파트2,자산관리3파트2,org_section_01_group_01_part_03_team_01,3파트,team,투자+펀딩 > 투자1그룹 > 3파트 > 3파트,75,org_name_or_path,
112350,스트래티직1-2호,이지스스트래티직일반사모부동산모투자신탁제1-2호,자산관리3파트2,자산관리3파트2,org_section_03_group_01_part_03,3파트,part,관리+운영 > 국내자산관리그룹 > 3파트,75,org_name_or_path,
112349,이지스밸류플러스,㈜이지스밸류플러스위탁관리부동산투자회사,상장리츠파트,,,,,,0,unmatched,
112351,스트래티직1-2-3호,이지스스트래티직일반사모부동산자투자신탁제1-2-3호,자산관리3파트2,자산관리3파트2,org_section_03_group_01_part_03_team_02,3파트2,team,관리+운영 > 국내자산관리그룹 > 3파트 > 3파트2,75,org_name_or_path,
112351,스트래티직1-2-3호,이지스스트래티직일반사모부동산자투자신탁제1-2-3호,자산관리3파트2,자산관리3파트2,org_section_02_group_01_part_03_team_01,3파트,team,사업+개발 > 사업그룹 > 3파트 > 3파트,75,org_name_or_path,
112351,스트래티직1-2-3호,이지스스트래티직일반사모부동산자투자신탁제1-2-3호,자산관리3파트2,자산관리3파트2,org_section_01_group_05_part_03_team_01,자산관리,team,투자+펀딩 > 스페셜시츄에이션그룹 > 자산관리 > 자산관리,75,org_name_or_path,
112351,스트래티직1-2-3호,이지스스트래티직일반사모부동산자투자신탁제1-2-3호,자산관리3파트2,자산관리3파트2,org_section_01_group_01_part_03_team_01,3파트,team,투자+펀딩 > 투자1그룹 > 3파트 > 3파트,75,org_name_or_path,
112351,스트래티직1-2-3호,이지스스트래티직일반사모부동산자투자신탁제1-2-3호,자산관리3파트2,자산관리3파트2,org_section_03_group_01_part_03,3파트,part,관리+운영 > 국내자산관리그룹 > 3파트,75,org_name_or_path,
112352,317호,이지스전문투자형사모부동산투자신탁317호(운용),,,,,,,0,unmatched,
112353,317호(1종),이지스전문투자형사모부동산투자신탁317호(1종),,,,,,,0,unmatched,
112355,301호,이지스글로벌일반사모부동산투자신탁301호,"글로벌자산관리1파트2, SS&C TF",SS&C TF,org_section_05_group_01_part_01_team_01,SS&C TF,team,TFs > SS&C TF > 미지정 > SS&C TF,100,org_name_or_path,
112355,301호,이지스글로벌일반사모부동산투자신탁301호,"글로벌자산관리1파트2, SS&C TF",SS&C TF,org_section_05_group_01,SS&C TF,group,TFs > SS&C TF,100,org_name_or_path,
112355,301호,이지스글로벌일반사모부동산투자신탁301호,"글로벌자산관리1파트2, SS&C TF",SS&C TF,org_section_05_group_01_part_01,미지정,part,TFs > SS&C TF > 미지정,85,org_name_or_path,
112355,301호,이지스글로벌일반사모부동산투자신탁301호,"글로벌자산관리1파트2, SS&C TF",글로벌자산관리1파트2,org_section_03_group_01_part_01_team_02,1파트2,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트2,75,org_name_or_path,
112355,301호,이지스글로벌일반사모부동산투자신탁301호,"글로벌자산관리1파트2, SS&C TF",글로벌자산관리1파트2,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112354,317호(2종),이지스전문투자형사모부동산투자신탁317호(2종),,,,,,,0,unmatched,
112356,311호,이지스글로벌전문투자형사모부동산투자신탁311호,글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_03_group_01_part_01_team_02,1파트2,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트2,75,org_name_or_path,
112356,311호,이지스글로벌전문투자형사모부동산투자신탁311호,글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112356,311호,이지스글로벌전문투자형사모부동산투자신탁311호,글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112356,311호,이지스글로벌전문투자형사모부동산투자신탁311호,글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112356,311호,이지스글로벌전문투자형사모부동산투자신탁311호,글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112357,310호,이지스글로벌공모부동산투자신탁310호(파생형),,,,,,,0,unmatched,
112358,310호(A),이지스글로벌공모부동산투자신탁310호(파생형) (Class A),,,,,,,0,unmatched,
112359,310호(C-I),이지스글로벌공모부동산투자신탁310호(파생형) (Class C-I),,,,,,,0,unmatched,
112362,316호,이지스글로벌일반사모부동산모투자신탁316호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_03_group_01_part_01_team_01,1파트1,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트1,75,org_name_or_path,
112362,316호,이지스글로벌일반사모부동산모투자신탁316호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112362,316호,이지스글로벌일반사모부동산모투자신탁316호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112362,316호,이지스글로벌일반사모부동산모투자신탁316호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112362,316호,이지스글로벌일반사모부동산모투자신탁316호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112360,310호(C-P),이지스글로벌공모부동산투자신탁310호(파생형) (Class C-P),,,,,,,0,unmatched,
112361,295호,이지스글로벌일반사모부동산투자신탁295호,글로벌자산관리2파트2,글로벌자산관리2파트2,org_section_03_group_01_part_02_team_02,2파트2,team,관리+운영 > 국내자산관리그룹 > 2파트 > 2파트2,75,org_name_or_path,
112361,295호,이지스글로벌일반사모부동산투자신탁295호,글로벌자산관리2파트2,글로벌자산관리2파트2,org_section_03_group_02_part_02_team_01,2파트,team,관리+운영 > 글로벌자산관리그룹 > 2파트 > 2파트,75,org_name_or_path,
112361,295호,이지스글로벌일반사모부동산투자신탁295호,글로벌자산관리2파트2,글로벌자산관리2파트2,org_section_03_group_03_part_02_team_01,2파트,team,관리+운영 > 리빙그룹 > 2파트 > 2파트,75,org_name_or_path,
112361,295호,이지스글로벌일반사모부동산투자신탁295호,글로벌자산관리2파트2,글로벌자산관리2파트2,org_section_02_group_01_part_02_team_01,2파트,team,사업+개발 > 사업그룹 > 2파트 > 2파트,75,org_name_or_path,
112361,295호,이지스글로벌일반사모부동산투자신탁295호,글로벌자산관리2파트2,글로벌자산관리2파트2,org_section_01_group_04_part_02_team_01,2파트,team,투자+펀딩 > 글로벌투자그룹 > 2파트 > 2파트,75,org_name_or_path,
112363,316-1호,이지스글로벌일반사모부동산자투자신탁316-1호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_03_group_01_part_01_team_01,1파트1,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트1,75,org_name_or_path,
112363,316-1호,이지스글로벌일반사모부동산자투자신탁316-1호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112363,316-1호,이지스글로벌일반사모부동산자투자신탁316-1호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112363,316-1호,이지스글로벌일반사모부동산자투자신탁316-1호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112363,316-1호,이지스글로벌일반사모부동산자투자신탁316-1호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112365,299호,이지스리테일부동산투자신탁299호,자산관리3파트2,자산관리3파트2,org_section_03_group_01_part_03_team_02,3파트2,team,관리+운영 > 국내자산관리그룹 > 3파트 > 3파트2,75,org_name_or_path,
112365,299호,이지스리테일부동산투자신탁299호,자산관리3파트2,자산관리3파트2,org_section_02_group_01_part_03_team_01,3파트,team,사업+개발 > 사업그룹 > 3파트 > 3파트,75,org_name_or_path,
112365,299호,이지스리테일부동산투자신탁299호,자산관리3파트2,자산관리3파트2,org_section_01_group_05_part_03_team_01,자산관리,team,투자+펀딩 > 스페셜시츄에이션그룹 > 자산관리 > 자산관리,75,org_name_or_path,
112365,299호,이지스리테일부동산투자신탁299호,자산관리3파트2,자산관리3파트2,org_section_01_group_01_part_03_team_01,3파트,team,투자+펀딩 > 투자1그룹 > 3파트 > 3파트,75,org_name_or_path,
112365,299호,이지스리테일부동산투자신탁299호,자산관리3파트2,자산관리3파트2,org_section_03_group_01_part_03,3파트,part,관리+운영 > 국내자산관리그룹 > 3파트,75,org_name_or_path,
112364,316-2호,이지스글로벌일반사모부동산자투자신탁316-2호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_03_group_01_part_01_team_01,1파트1,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트1,75,org_name_or_path,
112364,316-2호,이지스글로벌일반사모부동산자투자신탁316-2호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112364,316-2호,이지스글로벌일반사모부동산자투자신탁316-2호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112364,316-2호,이지스글로벌일반사모부동산자투자신탁316-2호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112364,316-2호,이지스글로벌일반사모부동산자투자신탁316-2호,글로벌자산관리1파트1,글로벌자산관리1파트1,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112366,299호(A),이지스리테일부동산투자신탁299호 (Class-A),자산관리3파트2,자산관리3파트2,org_section_03_group_01_part_03_team_02,3파트2,team,관리+운영 > 국내자산관리그룹 > 3파트 > 3파트2,75,org_name_or_path,
112366,299호(A),이지스리테일부동산투자신탁299호 (Class-A),자산관리3파트2,자산관리3파트2,org_section_02_group_01_part_03_team_01,3파트,team,사업+개발 > 사업그룹 > 3파트 > 3파트,75,org_name_or_path,
112366,299호(A),이지스리테일부동산투자신탁299호 (Class-A),자산관리3파트2,자산관리3파트2,org_section_01_group_05_part_03_team_01,자산관리,team,투자+펀딩 > 스페셜시츄에이션그룹 > 자산관리 > 자산관리,75,org_name_or_path,
112366,299호(A),이지스리테일부동산투자신탁299호 (Class-A),자산관리3파트2,자산관리3파트2,org_section_01_group_01_part_03_team_01,3파트,team,투자+펀딩 > 투자1그룹 > 3파트 > 3파트,75,org_name_or_path,
112366,299호(A),이지스리테일부동산투자신탁299호 (Class-A),자산관리3파트2,자산관리3파트2,org_section_03_group_01_part_03,3파트,part,관리+운영 > 국내자산관리그룹 > 3파트,75,org_name_or_path,
112367,299호(C1),이지스리테일부동산투자신탁299호 (Class-C1),자산관리3파트2,자산관리3파트2,org_section_03_group_01_part_03_team_02,3파트2,team,관리+운영 > 국내자산관리그룹 > 3파트 > 3파트2,75,org_name_or_path,
112367,299호(C1),이지스리테일부동산투자신탁299호 (Class-C1),자산관리3파트2,자산관리3파트2,org_section_02_group_01_part_03_team_01,3파트,team,사업+개발 > 사업그룹 > 3파트 > 3파트,75,org_name_or_path,
112367,299호(C1),이지스리테일부동산투자신탁299호 (Class-C1),자산관리3파트2,자산관리3파트2,org_section_01_group_05_part_03_team_01,자산관리,team,투자+펀딩 > 스페셜시츄에이션그룹 > 자산관리 > 자산관리,75,org_name_or_path,
112367,299호(C1),이지스리테일부동산투자신탁299호 (Class-C1),자산관리3파트2,자산관리3파트2,org_section_01_group_01_part_03_team_01,3파트,team,투자+펀딩 > 투자1그룹 > 3파트 > 3파트,75,org_name_or_path,
112367,299호(C1),이지스리테일부동산투자신탁299호 (Class-C1),자산관리3파트2,자산관리3파트2,org_section_03_group_01_part_03,3파트,part,관리+운영 > 국내자산관리그룹 > 3파트,75,org_name_or_path,
112369,에이치밸류(1종),에이치밸류전문투자형사모부동산투자유한회사(1종),자산관리2파트3,자산관리2파트3,org_section_03_group_01_part_02_team_03,2파트3,team,관리+운영 > 국내자산관리그룹 > 2파트 > 2파트3,75,org_name_or_path,
112369,에이치밸류(1종),에이치밸류전문투자형사모부동산투자유한회사(1종),자산관리2파트3,자산관리2파트3,org_section_03_group_02_part_02_team_01,2파트,team,관리+운영 > 글로벌자산관리그룹 > 2파트 > 2파트,75,org_name_or_path,
112369,에이치밸류(1종),에이치밸류전문투자형사모부동산투자유한회사(1종),자산관리2파트3,자산관리2파트3,org_section_03_group_03_part_02_team_01,2파트,team,관리+운영 > 리빙그룹 > 2파트 > 2파트,75,org_name_or_path,
112369,에이치밸류(1종),에이치밸류전문투자형사모부동산투자유한회사(1종),자산관리2파트3,자산관리2파트3,org_section_02_group_01_part_02_team_01,2파트,team,사업+개발 > 사업그룹 > 2파트 > 2파트,75,org_name_or_path,
112369,에이치밸류(1종),에이치밸류전문투자형사모부동산투자유한회사(1종),자산관리2파트3,자산관리2파트3,org_section_01_group_04_part_02_team_01,2파트,team,투자+펀딩 > 글로벌투자그룹 > 2파트 > 2파트,75,org_name_or_path,
112370,에이치밸류(2종),에이치밸류전문투자형사모부동산투자유한회사(2종),자산관리2파트3,자산관리2파트3,org_section_03_group_01_part_02_team_03,2파트3,team,관리+운영 > 국내자산관리그룹 > 2파트 > 2파트3,75,org_name_or_path,
112370,에이치밸류(2종),에이치밸류전문투자형사모부동산투자유한회사(2종),자산관리2파트3,자산관리2파트3,org_section_03_group_02_part_02_team_01,2파트,team,관리+운영 > 글로벌자산관리그룹 > 2파트 > 2파트,75,org_name_or_path,
112370,에이치밸류(2종),에이치밸류전문투자형사모부동산투자유한회사(2종),자산관리2파트3,자산관리2파트3,org_section_03_group_03_part_02_team_01,2파트,team,관리+운영 > 리빙그룹 > 2파트 > 2파트,75,org_name_or_path,
112370,에이치밸류(2종),에이치밸류전문투자형사모부동산투자유한회사(2종),자산관리2파트3,자산관리2파트3,org_section_02_group_01_part_02_team_01,2파트,team,사업+개발 > 사업그룹 > 2파트 > 2파트,75,org_name_or_path,
112370,에이치밸류(2종),에이치밸류전문투자형사모부동산투자유한회사(2종),자산관리2파트3,자산관리2파트3,org_section_01_group_04_part_02_team_01,2파트,team,투자+펀딩 > 글로벌투자그룹 > 2파트 > 2파트,75,org_name_or_path,
112371,243-2호,이지스글로벌일반사모부동산투자신탁243-2호(재간접형),글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_03_group_01_part_01_team_02,1파트2,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트2,75,org_name_or_path,
112371,243-2호,이지스글로벌일반사모부동산투자신탁243-2호(재간접형),글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112371,243-2호,이지스글로벌일반사모부동산투자신탁243-2호(재간접형),글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112371,243-2호,이지스글로벌일반사모부동산투자신탁243-2호(재간접형),글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112371,243-2호,이지스글로벌일반사모부동산투자신탁243-2호(재간접형),글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112372,318호,이지스일반사모부동산투자신탁318호,자산관리3파트1,자산관리3파트1,org_section_03_group_01_part_03_team_01,3파트1,team,관리+운영 > 국내자산관리그룹 > 3파트 > 3파트1,75,org_name_or_path,
112372,318호,이지스일반사모부동산투자신탁318호,자산관리3파트1,자산관리3파트1,org_section_02_group_01_part_03_team_01,3파트,team,사업+개발 > 사업그룹 > 3파트 > 3파트,75,org_name_or_path,
112372,318호,이지스일반사모부동산투자신탁318호,자산관리3파트1,자산관리3파트1,org_section_01_group_05_part_03_team_01,자산관리,team,투자+펀딩 > 스페셜시츄에이션그룹 > 자산관리 > 자산관리,75,org_name_or_path,
112372,318호,이지스일반사모부동산투자신탁318호,자산관리3파트1,자산관리3파트1,org_section_01_group_01_part_03_team_01,3파트,team,투자+펀딩 > 투자1그룹 > 3파트 > 3파트,75,org_name_or_path,
112372,318호,이지스일반사모부동산투자신탁318호,자산관리3파트1,자산관리3파트1,org_section_03_group_01_part_03,3파트,part,관리+운영 > 국내자산관리그룹 > 3파트,75,org_name_or_path,
112373,334호,이지스전문투자형사모투자신탁334호,,,,,,,0,unmatched,
112374,308호,이지스글로벌일반사모부동산투자신탁308호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_03_group_01_part_02_team_01,2파트1,team,관리+운영 > 국내자산관리그룹 > 2파트 > 2파트1,75,org_name_or_path,
112374,308호,이지스글로벌일반사모부동산투자신탁308호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_03_group_02_part_02_team_01,2파트,team,관리+운영 > 글로벌자산관리그룹 > 2파트 > 2파트,75,org_name_or_path,
112374,308호,이지스글로벌일반사모부동산투자신탁308호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_03_group_03_part_02_team_01,2파트,team,관리+운영 > 리빙그룹 > 2파트 > 2파트,75,org_name_or_path,
112374,308호,이지스글로벌일반사모부동산투자신탁308호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_02_group_01_part_02_team_01,2파트,team,사업+개발 > 사업그룹 > 2파트 > 2파트,75,org_name_or_path,
112374,308호,이지스글로벌일반사모부동산투자신탁308호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_01_group_04_part_02_team_01,2파트,team,투자+펀딩 > 글로벌투자그룹 > 2파트 > 2파트,75,org_name_or_path,
112375,330호,이지스일반사모부동산투자신탁제330호(운용),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_03_group_01_part_01_team_01,1파트1,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트1,75,org_name_or_path,
112375,330호,이지스일반사모부동산투자신탁제330호(운용),"전략펀드운용1실, 자산관리1파트1",전략펀드운용1실,org_section_03_group_02_part_01_team_01,운용1,team,관리+운영 > 글로벌자산관리그룹 > 1파트 > 운용1,75,org_name_or_path,
112375,330호,이지스일반사모부동산투자신탁제330호(운용),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112375,330호,이지스일반사모부동산투자신탁제330호(운용),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112375,330호,이지스일반사모부동산투자신탁제330호(운용),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112376,330호(1종),이지스일반사모부동산투자신탁제330호(1종),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_03_group_01_part_01_team_01,1파트1,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트1,75,org_name_or_path,
112376,330호(1종),이지스일반사모부동산투자신탁제330호(1종),"전략펀드운용1실, 자산관리1파트1",전략펀드운용1실,org_section_03_group_02_part_01_team_01,운용1,team,관리+운영 > 글로벌자산관리그룹 > 1파트 > 운용1,75,org_name_or_path,
112376,330호(1종),이지스일반사모부동산투자신탁제330호(1종),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112376,330호(1종),이지스일반사모부동산투자신탁제330호(1종),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112376,330호(1종),이지스일반사모부동산투자신탁제330호(1종),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112377,330호(2-A종),이지스일반사모부동산투자신탁제330호(2-A종),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_03_group_01_part_01_team_01,1파트1,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트1,75,org_name_or_path,
112377,330호(2-A종),이지스일반사모부동산투자신탁제330호(2-A종),"전략펀드운용1실, 자산관리1파트1",전략펀드운용1실,org_section_03_group_02_part_01_team_01,운용1,team,관리+운영 > 글로벌자산관리그룹 > 1파트 > 운용1,75,org_name_or_path,
112377,330호(2-A종),이지스일반사모부동산투자신탁제330호(2-A종),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112377,330호(2-A종),이지스일반사모부동산투자신탁제330호(2-A종),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112377,330호(2-A종),이지스일반사모부동산투자신탁제330호(2-A종),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112379,기회추구 2-1호,이지스기회추구일반사모부동산모투자신탁제2-1호,CM그룹,,,,,,0,unmatched,
112378,330호(2-B종),이지스일반사모부동산투자신탁제330호(2-B종),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_03_group_01_part_01_team_01,1파트1,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트1,75,org_name_or_path,
112378,330호(2-B종),이지스일반사모부동산투자신탁제330호(2-B종),"전략펀드운용1실, 자산관리1파트1",전략펀드운용1실,org_section_03_group_02_part_01_team_01,운용1,team,관리+운영 > 글로벌자산관리그룹 > 1파트 > 운용1,75,org_name_or_path,
112378,330호(2-B종),이지스일반사모부동산투자신탁제330호(2-B종),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112378,330호(2-B종),이지스일반사모부동산투자신탁제330호(2-B종),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112378,330호(2-B종),이지스일반사모부동산투자신탁제330호(2-B종),"전략펀드운용1실, 자산관리1파트1",자산관리1파트1,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112380,기회추구 2호,이지스기회추구일반사모부동산자투자신탁제2호(운용),CM그룹,,,,,,0,unmatched,
112381,기회추구 2호(1종),이지스기회추구일반사모부동산자투자신탁제2호(1종),CM그룹,,,,,,0,unmatched,
112382,기회추구 2호(2종),이지스기회추구일반사모부동산자투자신탁제2호(2종),CM그룹,,,,,,0,unmatched,
112383,327호,이지스미국일반사모부동산투자신탁327호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_03_group_01_part_02_team_01,2파트1,team,관리+운영 > 국내자산관리그룹 > 2파트 > 2파트1,75,org_name_or_path,
112383,327호,이지스미국일반사모부동산투자신탁327호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_03_group_02_part_02_team_01,2파트,team,관리+운영 > 글로벌자산관리그룹 > 2파트 > 2파트,75,org_name_or_path,
112383,327호,이지스미국일반사모부동산투자신탁327호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_03_group_03_part_02_team_01,2파트,team,관리+운영 > 리빙그룹 > 2파트 > 2파트,75,org_name_or_path,
112383,327호,이지스미국일반사모부동산투자신탁327호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_02_group_01_part_02_team_01,2파트,team,사업+개발 > 사업그룹 > 2파트 > 2파트,75,org_name_or_path,
112383,327호,이지스미국일반사모부동산투자신탁327호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_01_group_04_part_02_team_01,2파트,team,투자+펀딩 > 글로벌투자그룹 > 2파트 > 2파트,75,org_name_or_path,
112384,313호,이지스글로벌전문투자형사모부동산투자신탁313호,,,,,,,0,unmatched,
112385,전문투자형사모1호(1종),이지스전문투자형사모부동산투자신탁1호(1종),,,,,,,0,unmatched,
112386,전문투자형사모1호(2종),이지스전문투자형사모부동산투자신탁1호(2종),,,,,,,0,unmatched,
