query,entity_type,entity_id,display_title,relation_type,related_asset_id,related_fund_id,related_project_id,source_table,rank_weight,token_row_count,relation_paths_count,relation_paths_preview,status
1120,fund,112068,[60-1호] 이지스글로벌일반사모부동산투자신탁60-1호,self,ast_e82ed4b638d4,112068,,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, v_funds_enriched",100,9,9,"{'path': 'fund:self'} / {'edge_id': 'c99f45f4ca33220c7236fc09ce09c128', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'c69f723adb3b0bcdea25ac33522464e1', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '4bde70803669af9929ae7e195ff6cf67', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
1120,fund,112069,[60-2호] 이지스글로벌일반사모부동산투자신탁60-2호,self,ast_e82ed4b638d4,112069,,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, v_funds_enriched",100,9,9,"{'path': 'fund:self'} / {'edge_id': '79aacd517cb3d0ab773134dfce9c3609', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'd8e432a76d92858c2c6d5c8982b9055e', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': 'd576cb7945e5c69da1a6956601853842', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
1120,fund,112070,[80호] 이지스제80호사모부동산투자유한회사,self,,112070,,v_funds_enriched,100,2,2,{'path': 'fund:self'},ok
1120,fund,112071,[81호] 이지스제81호사모부동산투자유한회사,self,,112071,,v_funds_enriched,100,2,2,{'path': 'fund:self'},ok
1120,fund,112072,[73호] 이지스영국전문투자형사모부동산투자신탁73호,self,ast_f2df751470ee,112072,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,4,4,"{'path': 'fund:self'} / {'edge_id': '4c2662a308b348041094a290aea7e72b', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': '2b2b71d53c20e45aea52d8672455369d', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
1120,fund,112073,[78호] 이지스글로벌전문투자형사모부동산투자신탁78호,self,ast_3575c5ffffe0,112073,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,4,4,"{'path': 'fund:self'} / {'edge_id': 'a75163ffa3d91239d24ba4d0729678ab', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': '6d5c97423899b6d4d5d27fc757ea34cd', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
1120,fund,112074,[57호] 이지스유럽일반사모부동산투자신탁57호 (재간접형),self,ast_db4e0440e038,112074,,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, v_funds_enriched",100,5,5,"{'path': 'fund:self'} / {'edge_id': 'c0dd3afdd90d9e5b84c3f31b282c3d7f', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '9e25a9c8b2e7d573e6b91ad17e65e2c1', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': 'c61074df39fcd9a0715c77e9ebcd2822', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
1120,fund,112075,[85호] 이지스일반사모부동산투자신탁85호,self,,112075,,v_funds_enriched,100,2,2,{'path': 'fund:self'},ok
1120,fund,112076,[84호] 이지스글로벌전문투자형사모부동산투자신탁84호,self,ast_d27d2be05580,112076,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,4,4,"{'path': 'fund:self'} / {'edge_id': 'a8eb02a3ad0c82f2b8e2409d8a9fc390', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': '7dd1cabc714f80f5aab2f6ab74504c43', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
1120,fund,112077,[83호] 이지스미국일반사모부동산투자신탁83호,self,ast_c738d1b8cbc2,112077,,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, v_funds_enriched",100,10,10,"{'path': 'fund:self'} / {'edge_id': '6f170a4a9803323e5ebb1d18cd8caeb3', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': '06a21caada269cbe7437245c87b733f4', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'cf06a7086892a2325746ed018c535d8d', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
1120,fund,112078,[86호] 이지스전문투자형사모부동산투자신탁86호,self,,112078,,v_funds_enriched,100,2,2,{'path': 'fund:self'},ok
1120,fund,112079,[99호] 이지스KORIF99호,self,,112079,,v_funds_enriched,100,2,2,{'path': 'fund:self'},ok
1120,fund,112080,[92호] 이지스제92호사모부동산투자유한회사,self,ast_a422589fe744,112080,,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, lender_exposures, v_funds_enriched",100,7,7,"{'path': 'fund:self'} / {'edge_id': 'c23bdff95f75f5ff32fb89936ecd0eba', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '6d2ca67de5997805585fed1ed141dca6', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '66ed8ba66df5132e3f523815a41b3e4b', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
1120,fund,112081,[102호] 이지스E코크렙6호전문투자형사모투자신탁102호,self,ast_223bae23bf93,112081,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,6,6,"{'path': 'fund:self'} / {'edge_id': '0cc4093b8622aab7afaa0cb5d0f5d00b', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '10e49f2f49b2d3f73c720e8fd78d506d', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '6b9992e17e3583ab6d66cd119d58204d', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'}",ok
1120,fund,112082,[NPL1호] 이지스NPL일반사모부동산투자신탁1호,self,ast_17db161a53b5,112082,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,4,4,"{'path': 'fund:self'} / {'edge_id': '108114250ecaf507e60b6fee975bdd61', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': '7eded983f73660edba20e17a19c8b436', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
1120,fund,112083,[95-1호] 이지스전문투자형사모부동산투자신탁제95-1호,self,,112083,,v_funds_enriched,100,2,2,{'path': 'fund:self'},ok
1120,fund,112084,[95-2호] 이지스전문투자형사모부동산투자신탁제95-2호,self,ast_6d4a384539b2,112084,,"asset_fund_links, v_funds_enriched",100,3,3,"{'path': 'fund:self'} / {'edge_id': '8886de67516ccc9e5ca4e117db8d2de2', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
1120,fund,112085,[103호] 이지스제103호전문투자형사모부동산투자유한회사,self,ast_03b867e56a1e,112085,,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, lender_exposures, v_funds_enriched",100,15,15,"{'path': 'fund:self'} / {'edge_id': '44f4536b187e52a192defc9c7595e90c', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '7088c90847e693455f6bdcb9da154dbf', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': 'd36077ad7fb032b7bbe3b0f72797f848', 'direction': 'target_to_source', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
1120,fund,112086,[90호] 이지스제90호전문투자형사모부동산투자유한회사,self,,112086,,"beneficiary_exposures, lender_exposures, v_funds_enriched",100,10,10,"{'path': 'fund:self'} / {'edge_id': 'fda838cf4ee042f48c5971e382737953', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '8b7398ef2f710fb65d928b7fec5e9700', 'direction': 'target_to_source', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '6af847688978f6d89bc66cc4116d6468', 'direction': 'target_to_source', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
1120,fund,112087,[108호] 이지스전문사모부동산투자신탁108호,self,,112087,,v_funds_enriched,100,2,2,{'path': 'fund:self'},ok
1120,fund,112088,[107호] 이지스코어오피스제107호공모부동산투자회사,self,,112088,,v_funds_enriched,100,2,2,{'path': 'fund:self'},ok
1120,fund,112089,[103호(A)] 이지스제103호전문투자형사모부동산투자유한회사(Class A),self,ast_03b867e56a1e,112089,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,4,4,"{'path': 'fund:self'} / {'edge_id': 'f0440be81fb34fa791cac9499a3693d5', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '0f87094db176e9f5f460fba80ad1697d', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'}",ok
1120,fund,112090,[103호(B)] 이지스제103호전문투자형사모부동산투자유한회사(Class B),self,ast_03b867e56a1e,112090,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,4,4,"{'path': 'fund:self'} / {'edge_id': '39a94fb7e72582340290e78f31768ed8', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '9ef855bed51d3fc70d5fef4acf9c66cf', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'}",ok
1120,fund,112091,[96호] 이지스전문사모부동산투자신탁96호,self,ast_edd6f6c3e3e5,112091,,"asset_fund_links, v_funds_enriched",100,3,3,"{'path': 'fund:self'} / {'edge_id': '6bf1935499b3a9bcd54c7d0f3b09ddbc', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
1120,fund,112092,[98호] 이지스미국일반사모부동산모투자신탁98호,self,ast_e5daaa392be6,112092,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,4,4,"{'path': 'fund:self'} / {'edge_id': 'a7ec3deeddd5465d2e9731e7a1f55b3a', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': 'b4b74b094d132232c49feaf3d09a1b6f', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
1120,fund,112093,[89호] 이지스유럽코어일반사모부동산투자신탁제89호,self,ast_46a7ecc290e9,112093,,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, v_funds_enriched",100,11,11,"{'path': 'fund:self'} / {'edge_id': '2f6d81718736aa03c6c6897cfd29da84', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': 'ef65415c117bfaa767cae3a520f45d4d', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'a033bbee4e43f804b07c88e99090c968', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
1120,fund,112094,[101호] 이지스글로벌일반사모부동산투자신탁 101호,self,ast_564945797e16,112094,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,4,4,"{'path': 'fund:self'} / {'edge_id': 'e14bec85e7ce6783344fa32263518051', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': 'a72a1ce097c02257832aec5ffb8daf9c', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
1120,fund,112095,[109호] 이지스글로벌일반사모부동산모투자신탁109호,self,ast_54efcc8cb9d2,112095,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,4,4,"{'path': 'fund:self'} / {'edge_id': '9ac5b18cfbbaae4e30397e79e2ed21fd', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': 'ad9817da7cd6b6004603fda864097fb9', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
1120,fund,112096,[104호] 이지스제104호전문투자형사모부동산투자유한회사,self,,112096,,v_funds_enriched,100,2,2,{'path': 'fund:self'},ok
1120,fund,112097,[109-1호] 이지스글로벌일반사모부동산자투자신탁109-1호,self,ast_54efcc8cb9d2,112097,,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, v_funds_enriched",100,7,7,"{'path': 'fund:self'} / {'edge_id': '858fb4ec660f661eab9194ba73c2d3a1', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': 'e44745cd6bbbc07da9fedb4f18bd0c9c', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'cb49de3c148a6fe9dd889a6024b06223', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
1120,fund,112098,[109-2호] 이지스글로벌일반사모부동산자투자신탁109-2호,self,ast_54efcc8cb9d2,112098,,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, v_funds_enriched",100,7,7,"{'path': 'fund:self'} / {'edge_id': 'da50bfca0ee3031eec2677a228d63b6b', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': '2706c4d073a300a6e4b573200464ba2a', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'e9cc12ce8355e7727f8b4b23b85e3461', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
1120,fund,112099,[113호] 이지스하남미사전문투자형사모부동산투자신탁113호,self,ast_288840e4c692,112099,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,4,4,"{'path': 'fund:self'} / {'edge_id': '082b7da278c3f6438dcef44cb48542ff', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': 'b7ea9587b2c0f222fe8e94d7f461ef7e', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'}",ok
1120,project,project_notion_3258ced4-3c47-81f1-8acf-fa0dcf911205,공주시 공동주택 개발사업,self,ast_acf1169ec73d,,project_notion_3258ced4-3c47-81f1-8acf-fa0dcf911205,"asset_project_link_resolution, projects",100,3,3,"{'path': 'project:self'} / {'edge_id': '69716426de5c7aa2d6e5dfdc2dda9a60', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:project'}",ok
멀티플러스,asset,ast_4d1430b5f175,"공모주 · BDC1호, K-프런티어1호, K본드알파2호, 그린ON2호, 그린ON3호, 그린ON4호, 레포플러스1호, 멀티드래곤1호, 멀티드래곤2호, 멀티드래곤4호, 멀티드래곤5호, 멀티드래곤6호, 멀티인컴1호, 멀티인컴1호(A), 멀티인컴1호(C-g), 멀티인컴1호(C-i), 멀티인컴1호(C), 멀티인컴3호, 멀티인컴4호, 멀티플러스2호, 블랙ON1호, 블루ON1호, 블루ON2호, 셀렉K리츠목표달성형, 인컴플러스2호, 인컴플러스3호, 코스닥벤처1호, 코스닥벤처2호, 코스닥벤처3호, 하이일드2호, 하이일드2호(A), 하이일드2호(C1), 하이일드2호(C2), 하이일드공모주1호, 하이일드공모주1호(A), 하이일드공모주1호(C-i), 하이일드공모주1호(C), 하이일드공모주3호",self,ast_4d1430b5f175,300033,,"asset_fund_links, asset_master, asset_project_link_resolution, v_funds_enriched+asset_fund_links",100,237,237,"{'path': 'asset:self'} / {'edge_id': 'ca0b3f74cfcf259309f815a8cc1cc503', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '2242de3258379cbcfa292fed019be2fd', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': 'df29292bf8df517f4b4c2f47f063779b', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
멀티플러스,asset,ast_904ac8d066fb,"전환사채 · BDC1호, K-프런티어1호, K본드알파2호, 그린ON2호, 그린ON3호, 그린ON4호, 레포플러스1호, 멀티드래곤1호, 멀티드래곤2호, 멀티드래곤4호, 멀티드래곤5호, 멀티드래곤6호, 멀티인컴1호, 멀티인컴1호(A), 멀티인컴1호(C-g), 멀티인컴1호(C-i), 멀티인컴1호(C), 멀티인컴3호, 멀티인컴4호, 멀티플러스2호, 블랙ON1호, 블루ON1호, 블루ON2호, 셀렉K리츠목표달성형, 인컴플러스2호, 인컴플러스3호, 코스닥벤처1호, 코스닥벤처2호, 코스닥벤처3호, 하이일드2호, 하이일드2호(A), 하이일드2호(C1), 하이일드2호(C2), 하이일드공모주1호, 하이일드공모주1호(A), 하이일드공모주1호(C-i), 하이일드공모주1호(C), 하이일드공모주3호",self,ast_904ac8d066fb,300052,,"asset_fund_links, asset_master, v_funds_enriched+asset_fund_links",100,210,210,"{'path': 'asset:self'} / {'edge_id': '1da3879e47ec70a8c19a53d04043a7b9', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': 'f56a0e8144cc0682841affbeabef7b09', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '321dcbfd25b9b6112141c092b2af5b60', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
멀티플러스,asset,ast_aac5427c01f4,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,self,ast_aac5427c01f4,300020,,"asset_fund_links, asset_master, v_funds_enriched+asset_fund_links",100,216,216,"{'path': 'asset:self'} / {'edge_id': 'c1f8124a854a9a658c6d07f03fb3f51b', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '3eafbd94463ba744de500f8c99fc2013', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': 'b26e7d031011380a2f035dc557c7402b', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
멀티플러스,asset,ast_cad3ca04538a,공모주 · 멀티플러스1호,self,ast_cad3ca04538a,112782,,"asset_fund_links, asset_master, asset_project_link_resolution, v_funds_enriched+asset_fund_links",100,9,9,"{'path': 'asset:self'} / {'edge_id': 'ba39120d93c9f7edf8e7cdd66374ca43', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '88b59cefd24351f8eff9725083635f3f', 'direction': 'target_to_source', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': 'ba39120d93c9f7edf8e7cdd66374ca43', 'direction': 'target_to_source', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
멀티플러스,asset,ast_d03e122e0d2d,"전환사채 · BDC1호, K-프런티어1호, K본드알파2호, 그린ON2호, 그린ON3호, 그린ON4호, 레포플러스1호, 멀티드래곤1호, 멀티드래곤2호, 멀티드래곤4호, 멀티드래곤5호, 멀티드래곤6호, 멀티인컴1호, 멀티인컴1호(A), 멀티인컴1호(C-g), 멀티인컴1호(C-i), 멀티인컴1호(C), 멀티인컴2호, 멀티인컴3호, 멀티인컴4호, 멀티플러스2호, 블랙ON1호, 블루ON1호, 블루ON2호, 셀렉K리츠목표달성형, 인컴플러스2호, 인컴플러스3호, 코스닥벤처1호, 코스닥벤처2호, 코스닥벤처3호, 하이일드2호, 하이일드2호(A), 하이일드2호(C1), 하이일드2호(C2), 하이일드공모주1호, 하이일드공모주1호(A), 하이일드공모주1호(C-i), 하이일드공모주1호(C), 하이일드공모주3호",self,ast_d03e122e0d2d,300079,,"asset_fund_links, asset_master, v_funds_enriched+asset_fund_links",100,216,216,"{'path': 'asset:self'} / {'edge_id': '5505beb3af4901dd0b556c73b0c1c832', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '9bfce15381105411ab455d45c0c92140', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '7b62097af93530d6aec37ed436e2b6b9', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
멀티플러스,beneficiary,beneficiary_317c5275ad64cf1be688f6694ff89b0c,세람저축은행,self,ast_04fa217d3e90,300057,,beneficiary_exposures,100,8,8,"{'path': 'beneficiary:self'} / {'edge_id': '00a65f7ab3e230b8c0e956af28936e4e', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'c7f7af17b716eda20d1a8c9987a14bee', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'b87c140818cb77011eefd88845609e46', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
멀티플러스,beneficiary,beneficiary_37bc8250ce0e870c11a59c69e125967e,금화저축은행,self,ast_e16f5dce563a,300057,,beneficiary_exposures,100,4,4,"{'path': 'beneficiary:self'} / {'edge_id': 'de627d6b5dd7644dc34fd4733e268cef', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '8d7422d9efe133064a4d585b52f61763', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
멀티플러스,beneficiary,beneficiary_3e6a1dd6ce9980073bc6fe18600ed98f,아이언투자파트너스,self,ast_e16f5dce563a,300057,,beneficiary_exposures,100,4,4,"{'path': 'beneficiary:self'} / {'edge_id': '999b263da117f6c2dddbb14fa9b3ce22', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '3f31a6db73701369fde8bfa920a5d897', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
멀티플러스,beneficiary,beneficiary_4dbc54c6641f0d2a8e1219743652f9c2,에스비아이저축은행,self,ast_04fa217d3e90,300057,,beneficiary_exposures,100,8,8,"{'path': 'beneficiary:self'} / {'edge_id': 'cbc2e7e46f6d580c97613502c28d2ccf', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '62312ddb69e9bc5f38c5de2dbb4926be', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'd0b65b4f6f49402b48072eae0155a004', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'}",ok
멀티플러스,beneficiary,beneficiary_55a4f0f8392eaf56e851da12728bd309,대교홀딩스,self,ast_e16f5dce563a,300057,,beneficiary_exposures,100,6,6,"{'path': 'beneficiary:self'} / {'edge_id': '7380992679a4164783b8809fb78cb40f', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '2b47b9a8c60e846dac770a2c984b6895', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'e3af5a08c53b4a703f2c89556928b484', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
멀티플러스,beneficiary,beneficiary_78f613713cb5921b6575e4b287b43ff9,우리금융저축은행,self,ast_e16f5dce563a,300057,,beneficiary_exposures,100,4,4,"{'path': 'beneficiary:self'} / {'edge_id': '9e5edd3f2b29446e5cb8e9508bafe461', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '5a50d3df27a11df779698fbd94b03759', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
멀티플러스,beneficiary,beneficiary_aace55bfae17e551c06e1272095acac3,대교이앤씨,self,ast_e16f5dce563a,300057,,beneficiary_exposures,100,4,4,"{'path': 'beneficiary:self'} / {'edge_id': 'db913f1e2f7bf099fb04da4ab4827111', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '1a0cb70fb6d1cbb0defd7994f9f2f771', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'}",ok
멀티플러스,beneficiary,beneficiary_b4226074429c88cf0cd372a32eede77b,남양저축은행,self,ast_5bc90f317060,300057,,beneficiary_exposures,100,10,10,"{'path': 'beneficiary:self'} / {'edge_id': '1aea77ab11d0084855bb9a0e539d47c5', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'b6ffdfb9ee889ff37d4480c34eef254c', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '61ff758c1f62ac784344768dad12be31', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
멀티플러스,beneficiary,beneficiary_e17cea9b753e016083ceaa3b11459c1e,위더그린,self,ast_e16f5dce563a,300057,,beneficiary_exposures,100,6,6,"{'path': 'beneficiary:self'} / {'edge_id': 'd757e37db3dc6a4bc1efcd170c71d3fc', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'edbe75ec853e0daf10b8f9b7eedc9d7e', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'e8e20833ca111c4e519a6c1f25e73260', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
